Well Name,Consistent_Well Name,qld_database_id
ANGLO_DMS0013,ANGLO DMS0013,-1
ANGLO_DMS0014,ANGLO DMS0014,-1
ANGLO_DMS0015,ANGLO DMS0015,-1
ANGLO_DMS0004,ANGLO DMS0004,-1
ANGLO_DMS0005,ANGLO DMS0005,-1
ANGLO_DMS0006,ANGLO DMS0006,-1
ANGLO_DMS0007,ANGLO DMS0007,-1
ANGLO_DMS0008,ANGLO DMS0008,-1
ANGLO_DMS0009,ANGLO DMS0009,-1
ANGLO_DDT018,ANGLO DDT018,-1
ANGLO_DDT019,ANGLO DDT019,-1
ANGLO_DDT020,ANGLO DDT020,-1
ANGLO_DMS0001,ANGLO DMS0001,-1
ANGLO_DMS0002,ANGLO DMS0002,-1
ANGLO_DMS0003,ANGLO DMS0003,-1
ANGLO_DDT011,ANGLO DDT011,-1
ANGLO_DDT012,ANGLO DDT012,-1
ANGLO_DDT013,ANGLO DDT013,-1
ANGLO_DDT014,ANGLO DDT014,-1
ANGLO_DDT015,ANGLO DDT015,-1
ANGLO_DDT017,ANGLO DDT017,-1
ANGLO_DDT006,ANGLO DDT006,-1
ANGLO_DDT007,ANGLO DDT007,-1
ANGLO_DDT007R,ANGLO DDT007R,-1
ANGLO_DDT008,ANGLO DDT008,-1
ANGLO_DDT009,ANGLO DDT009,-1
ANGLO_DDT010,ANGLO DDT010,-1
ANGLO_DDH268,ANGLO DDH268,-1
ANGLO_DDT001,ANGLO DDT001,-1
ANGLO_DDT002,ANGLO DDT002,-1
ANGLO_DDT003,ANGLO DDT003,-1
ANGLO_DDT004,ANGLO DDT004,-1
ANGLO_DDT005,ANGLO DDT005,-1
ANGLO_DDH262,ANGLO DDH262,-1
ANGLO_DDH263,ANGLO DDH263,-1
ANGLO_DDH264,ANGLO DDH264,-1
ANGLO_DDH265,ANGLO DDH265,-1
ANGLO_DDH266,ANGLO DDH266,-1
ANGLO_DDH267,ANGLO DDH267,-1
ANGLO_DDH257,ANGLO DDH257,-1
ANGLO_DDH257a,ANGLO DDH257a,-1
ANGLO_DDH258,ANGLO DDH258,-1
ANGLO_DDH259,ANGLO DDH259,-1
ANGLO_DDH260,ANGLO DDH260,-1
ANGLO_DDH261,ANGLO DDH261,-1
ANGLO_DDH251,ANGLO DDH251,-1
ANGLO_DDH252,ANGLO DDH252,-1
ANGLO_DDH253,ANGLO DDH253,-1
Hopeland 337,Hopeland 337,-1
RH030F,RH030F,-1
Hopeland 50,Hopeland 50,-1
Hopeland 81,Hopeland 81,-1
Hopeland 82,Hopeland 82,-1
Hopeland 83,Hopeland 83,-1
Hopeland 84,Hopeland 84,-1
Carn Brea-19,Carn Brea 19,138726
Hopeland-17,Hopeland 17,138736
Hopeland 51,Hopeland 51,-1
Hopeland 52,Hopeland 52,-1
Hopeland 53,Hopeland 53,-1
Hopeland 54,Hopeland 54,-1
Hopeland 55,Hopeland 55,-1
Hopeland 56,Hopeland 56,-1
M135GMV,M135GMV,-1
RH051F,RH051F,-1
Hopeland 115,Hopeland 115,-1
SRJ019H16V,SRJ019H16V,-1
Longswamp 23,Longswamp 23,-1
Glamorgan-2,Glamorgan 2,-1
Longswamp-10,Longswamp 10,-1
Hopeland 57,Hopeland 57,-1
ANGLO_DDH254,ANGLO DDH254,-1
ANGLO_DDH255,ANGLO DDH255,-1
ANGLO_DDH256,ANGLO DDH256,-1
ANGLO_DDH245,ANGLO DDH245,-1
ANGLO_DDH246,ANGLO DDH246,-1
ANGLO_DDH247,ANGLO DDH247,-1
ANGLO_DDH248,ANGLO DDH248,-1
ANGLO_DDH249,ANGLO DDH249,-1
ANGLO_DDH250,ANGLO DDH250,-1
ANGLO_DDH240,ANGLO DDH240,-1
ANGLO_DDH241,ANGLO DDH241,-1
ANGLO_DDH242,ANGLO DDH242,-1
ANGLO_DDH243,ANGLO DDH243,-1
ANGLO_DDH243a,ANGLO DDH243a,-1
ANGLO_DDH244,ANGLO DDH244,-1
ANGLO_DDH234,ANGLO DDH234,-1
ANGLO_DDH235,ANGLO DDH235,-1
ANGLO_DDH236,ANGLO DDH236,-1
ANGLO_DDH237,ANGLO DDH237,-1
ANGLO_DDH238,ANGLO DDH238,-1
ANGLO_DDH239,ANGLO DDH239,-1
ANGLO_DDH228,ANGLO DDH228,-1
ANGLO_DDH229,ANGLO DDH229,-1
Hopeland 58,Hopeland 58,-1
RH020GUV,RH020GUV,-1
Hopeland 148,Hopeland 148,-1
Hopeland 149,Hopeland 149,-1
M134GMV,M134GMV,-1
M134PV,M134PV,-1
Hopeland 356,Hopeland 356,-1
Hopeland 375,Hopeland 375,-1
Hopeland 154,Hopeland 154,-1
Hopeland 155,Hopeland 155,-1
Hopeland 370,Hopeland 370,-1
Hopeland 172,Hopeland 172,-1
Hopeland 173,Hopeland 173,-1
EF031V,EF031V,-1
EF032V,EF032V,-1
Meenawarra-13,Meenawarra 13,-1
Longswamp-12,Longswamp 12,-1
SC007LCV,SC007LCV,-1
Longswamp-16,Longswamp 16,-1
Hopeland 348,Hopeland 348,-1
NP041V,NP041V,-1
WB011LCV,WB011LCV,-1
ANGLO_DDH230,ANGLO DDH230,-1
ANGLO_DDH231,ANGLO DDH231,-1
ANGLO_DDH232,ANGLO DDH232,-1
ANGLO_DDH233,ANGLO DDH233,-1
ANGLO_DDH222,ANGLO DDH222,-1
ANGLO_DDH223,ANGLO DDH223,-1
ANGLO_DDH224,ANGLO DDH224,-1
ANGLO_DDH225,ANGLO DDH225,-1
ANGLO_DDH226,ANGLO DDH226,-1
ANGLO_DDH227,ANGLO DDH227,-1
ANGLO_DDH216,ANGLO DDH216,-1
ANGLO_DDH217,ANGLO DDH217,-1
ANGLO_DDH218,ANGLO DDH218,-1
ANGLO_DDH219,ANGLO DDH219,-1
ANGLO_DDH220,ANGLO DDH220,-1
ANGLO_DDH221,ANGLO DDH221,-1
ANGLO_DDH210,ANGLO DDH210,-1
ANGLO_DDH211,ANGLO DDH211,-1
ANGLO_DDH212,ANGLO DDH212,-1
ANGLO_DDH213,ANGLO DDH213,-1
ANGLO_DDH214,ANGLO DDH214,-1
ANGLO_DDH215,ANGLO DDH215,-1
ANGLO_DDH204,ANGLO DDH204,-1
RH062F,RH062F,-1
M096GMA,M096GMA,-1
M096GMAR,M096GMAR,-1
M096PA,M096PA,-1
M097PA,M097PA,-1
Hopeland 281,Hopeland 281,-1
Hopeland 282,Hopeland 282,-1
Hopeland 283,Hopeland 283,-1
Hopeland 284,Hopeland 284,-1
Hopeland 342,Hopeland 342,-1
Burunga Lane 179,Burunga Lane 179,-1
Meenawarra-15,Meenawarra 15,-1
Hopeland 135,Hopeland 135,-1
Carn Brea-20,Carn Brea 20,138669
Lone Pine 170,Lone Pine 170,-1
Hopeland 354,Hopeland 354,-1
Carn Brea-18,Carn Brea 18,138725
Hopeland 171,Hopeland 171,-1
LW006V,LW006V,-1
MB006V,MB006V,-1
Hopeland 201,Hopeland 201,-1
Hopeland 208,Hopeland 208,-1
ANGLO_DDH205,ANGLO DDH205,-1
ANGLO_DDH206,ANGLO DDH206,-1
ANGLO_DDH207,ANGLO DDH207,-1
ANGLO_DDH208,ANGLO DDH208,-1
ANGLO_DDH209,ANGLO DDH209,-1
ANGLO_DDH2,ANGLO DDH2,-1
ANGLO_DDH200,ANGLO DDH200,-1
ANGLO_DDH201,ANGLO DDH201,-1
ANGLO_DDH201a,ANGLO DDH201a,-1
ANGLO_DDH202,ANGLO DDH202,-1
ANGLO_DDH203,ANGLO DDH203,-1
ANGLO_DDH195,ANGLO DDH195,-1
ANGLO_DDH196,ANGLO DDH196,-1
ANGLO_DDH197,ANGLO DDH197,-1
ANGLO_DDH198,ANGLO DDH198,-1
ANGLO_DDH199,ANGLO DDH199,-1
ANGLO_DDH1A,ANGLO DDH1A,-1
ANGLO_DDH190,ANGLO DDH190,-1
ANGLO_DDH191,ANGLO DDH191,-1
ANGLO_DDH192,ANGLO DDH192,-1
ANGLO_DDH193,ANGLO DDH193,-1
ANGLO_DDH193a,ANGLO DDH193a,-1
ANGLO_DDH194,ANGLO DDH194,-1
ANGLO_DDH186,ANGLO DDH186,-1
ANGLO_DDH187,ANGLO DDH187,-1
ANGLO_DDH187a,ANGLO DDH187a,-1
ANGLO_DDH188,ANGLO DDH188,-1
ANGLO_DDH189,ANGLO DDH189,-1
ANGLO_DDH19,ANGLO DDH19,-1
ANGLO_DDH182,ANGLO DDH182,-1
ANGLO_DDH182a,ANGLO DDH182a,-1
ANGLO_DDH183,ANGLO DDH183,-1
ANGLO_DDH183a,ANGLO DDH183a,-1
ANGLO_DDH184,ANGLO DDH184,-1
ANGLO_DDH185,ANGLO DDH185,-1
ANGLO_DDH179,ANGLO DDH179,-1
ANGLO_DDH18,ANGLO DDH18,-1
ANGLO_DDH180,ANGLO DDH180,-1
ANGLO_DDH181,ANGLO DDH181,-1
ANGLO_DDH181a,ANGLO DDH181a,-1
ANGLO_DDH181b,ANGLO DDH181b,-1
ANGLO_DDH173,ANGLO DDH173,-1
ANGLO_DDH174,ANGLO DDH174,-1
ANGLO_DDH175,ANGLO DDH175,-1
ANGLO_DDH176,ANGLO DDH176,-1
ANGLO_DDH177,ANGLO DDH177,-1
ANGLO_DDH178,ANGLO DDH178,-1
ANGLO_DDH167,ANGLO DDH167,-1
ANGLO_DDH168,ANGLO DDH168,-1
ANGLO_DDH169,ANGLO DDH169,-1
ANGLO_DDH170,ANGLO DDH170,-1
ANGLO_DDH171,ANGLO DDH171,-1
ANGLO_DDH172,ANGLO DDH172,-1
ANGLO_DDH161,ANGLO DDH161,-1
ANGLO_DDH162,ANGLO DDH162,-1
ANGLO_DDH163,ANGLO DDH163,-1
ANGLO_DDH164,ANGLO DDH164,-1
ANGLO_DDH165,ANGLO DDH165,-1
ANGLO_DDH166,ANGLO DDH166,-1
ANGLO_DDH154,ANGLO DDH154,-1
ANGLO_DDH156,ANGLO DDH156,-1
ANGLO_DDH157,ANGLO DDH157,-1
ANGLO_DDH158,ANGLO DDH158,-1
ANGLO_DDH159,ANGLO DDH159,-1
ANGLO_DDH160,ANGLO DDH160,-1
ANGLO_DDH148,ANGLO DDH148,-1
ANGLO_DDH149,ANGLO DDH149,-1
ANGLO_DDH150,ANGLO DDH150,-1
ANGLO_DDH151,ANGLO DDH151,-1
ANGLO_DDH152,ANGLO DDH152,-1
ANGLO_DDH153,ANGLO DDH153,-1
ANGLO_DDH142,ANGLO DDH142,-1
ANGLO_DDH143,ANGLO DDH143,-1
ANGLO_DDH144,ANGLO DDH144,-1
ANGLO_DDH145,ANGLO DDH145,-1
ANGLO_DDH146,ANGLO DDH146,-1
ANGLO_DDH147,ANGLO DDH147,-1
ANGLO_DDH136,ANGLO DDH136,-1
ANGLO_DDH137,ANGLO DDH137,-1
ANGLO_DDH138,ANGLO DDH138,-1
ANGLO_DDH139,ANGLO DDH139,-1
ANGLO_DDH140,ANGLO DDH140,-1
ANGLO_DDH141,ANGLO DDH141,-1
ANGLO_DDH130,ANGLO DDH130,-1
ANGLO_DDH131,ANGLO DDH131,-1
ANGLO_DDH132,ANGLO DDH132,-1
ANGLO_DDH133,ANGLO DDH133,-1
ANGLO_DDH134,ANGLO DDH134,-1
ANGLO_DDH135,ANGLO DDH135,-1
ANGLO_DDH124,ANGLO DDH124,-1
ANGLO_DDH125,ANGLO DDH125,-1
ANGLO_DDH126,ANGLO DDH126,-1
ANGLO_DDH127,ANGLO DDH127,-1
ANGLO_DDH128,ANGLO DDH128,-1
ANGLO_DDH129,ANGLO DDH129,-1
ANGLO_DDH118,ANGLO DDH118,-1
ANGLO_DDH119,ANGLO DDH119,-1
ANGLO_DDH120,ANGLO DDH120,-1
ANGLO_DDH121,ANGLO DDH121,-1
ANGLO_DDH122,ANGLO DDH122,-1
ANGLO_DDH123,ANGLO DDH123,-1
ANGLO_DDH112,ANGLO DDH112,-1
ANGLO_DDH113,ANGLO DDH113,-1
ANGLO_DDH114,ANGLO DDH114,-1
ANGLO_DDH115,ANGLO DDH115,-1
ANGLO_DDH116,ANGLO DDH116,-1
ANGLO_DDH117,ANGLO DDH117,-1
ANGLO_DDH106,ANGLO DDH106,-1
ANGLO_DDH107,ANGLO DDH107,-1
ANGLO_DDH108,ANGLO DDH108,-1
ANGLO_DDH109,ANGLO DDH109,-1
ANGLO_DDH110,ANGLO DDH110,-1
ANGLO_DDH111,ANGLO DDH111,-1
ANGLO_DDH100,ANGLO DDH100,-1
ANGLO_DDH101,ANGLO DDH101,-1
ANGLO_DDH102,ANGLO DDH102,-1
ANGLO_DDH103,ANGLO DDH103,-1
ANGLO_DDH104,ANGLO DDH104,-1
ANGLO_DDH105,ANGLO DDH105,-1
ANGLO_DDH095,ANGLO DDH095,-1
ANGLO_DDH096,ANGLO DDH096,-1
ANGLO_DDH097,ANGLO DDH097,-1
ANGLO_DDH098,ANGLO DDH098,-1
ANGLO_DDH099,ANGLO DDH099,-1
ANGLO_DDH10,ANGLO DDH10,-1
ANGLO_DDH089,ANGLO DDH089,-1
ANGLO_DDH090,ANGLO DDH090,-1
ANGLO_DDH091,ANGLO DDH091,-1
ANGLO_DDH092,ANGLO DDH092,-1
ANGLO_DDH093,ANGLO DDH093,-1
ANGLO_DDH094,ANGLO DDH094,-1
ANGLO_DDH083,ANGLO DDH083,-1
ANGLO_DDH084,ANGLO DDH084,-1
ANGLO_DDH085,ANGLO DDH085,-1
ANGLO_DDH086,ANGLO DDH086,-1
ANGLO_DDH087,ANGLO DDH087,-1
ANGLO_DDH088,ANGLO DDH088,-1
ANGLO_DDH077,ANGLO DDH077,-1
Wards Well 31V2,Wards Well 31V2,-1
NP014A,NP014A,-1
NP014V,NP014V,-1
NP015A,NP015A,-1
NP015V,NP015V,-1
NP016A,NP016A,-1
NP016V,NP016V,-1
NP052V_2,NP052V 2,-1
NP052A_2,NP052A 2,-1
NP052A_3,NP052A 3,-1
NP051V_2,NP051V 2,-1
NP051A_2,NP051A 2,-1
NP051A_3,NP051A 3,-1
NP050V_2,NP050V 2,-1
NP050A_2,NP050A 2,-1
NP050A_3,NP050A 3,-1
Moranbah 179,Moranbah 179,-1
NP080A,NP080A,-1
NP080V,NP080V,-1
NP081A,NP081A,-1
NP081V,NP081V,-1
NP092A,NP092A,-1
NP092V,NP092V,-1
NP082A,NP082A,-1
M334W,M334W,-1
ANGLO_DDH078,ANGLO DDH078,-1
ANGLO_DDH079,ANGLO DDH079,-1
ANGLO_DDH080,ANGLO DDH080,-1
ANGLO_DDH081,ANGLO DDH081,-1
ANGLO_DDH082,ANGLO DDH082,-1
ANGLO_DDH071,ANGLO DDH071,-1
ANGLO_DDH072,ANGLO DDH072,-1
ANGLO_DDH073,ANGLO DDH073,-1
ANGLO_DDH074,ANGLO DDH074,-1
ANGLO_DDH075,ANGLO DDH075,-1
ANGLO_DDH076,ANGLO DDH076,-1
ANGLO_DDH066,ANGLO DDH066,-1
ANGLO_DDH066A,ANGLO DDH066A,-1
ANGLO_DDH067,ANGLO DDH067,-1
ANGLO_DDH068,ANGLO DDH068,-1
ANGLO_DDH069,ANGLO DDH069,-1
ANGLO_DDH070,ANGLO DDH070,-1
ANGLO_DDH060,ANGLO DDH060,-1
ANGLO_DDH061,ANGLO DDH061,-1
ANGLO_DDH062,ANGLO DDH062,-1
ANGLO_DDH063,ANGLO DDH063,-1
ANGLO_DDH064,ANGLO DDH064,-1
ANGLO_DDH065,ANGLO DDH065,-1
M335W,M335W,-1
M340W,M340W,140424
M331W,M331W,140420
Halliford 15,Halliford 15,-1
NP030F,NP030F,-1
NP030A,NP030A,-1
NP030V,NP030V,-1
NP031F,NP031F,-1
NP031A,NP031A,-1
NP032F,NP032F,-1
NP050V_3,NP050V 3,-1
NP051V_3,NP051V 3,-1
NP052V_3,NP052V 3,-1
SC040,SC040,-1
SC041,SC041,-1
SC042,SC042,-1
SC050A,SC050A,-1
CX014VUA,CX014VUA,-1
CX015A,CX015A,-1
CX015VUA,CX015VUA,-1
SJ013F,SJ013F,-1
NP070A,NP070A,-1
NP070V,NP070V,-1
NP071A,NP071A,-1
NP071V,NP071V,-1
ANGLO_DDH054,ANGLO DDH054,-1
ANGLO_DDH054A,ANGLO DDH054A,-1
ANGLO_DDH055,ANGLO DDH055,-1
ANGLO_DDH057,ANGLO DDH057,-1
ANGLO_DDH058,ANGLO DDH058,-1
ANGLO_DDH059,ANGLO DDH059,-1
ANGLO_DDH046,ANGLO DDH046,-1
ANGLO_DDH047,ANGLO DDH047,-1
ANGLO_DDH051,ANGLO DDH051,-1
ANGLO_DDH052,ANGLO DDH052,-1
ANGLO_DDH052A,ANGLO DDH052A,-1
ANGLO_DDH053,ANGLO DDH053,-1
ANGLO_DDH040,ANGLO DDH040,-1
ANGLO_DDH041,ANGLO DDH041,-1
ANGLO_DDH042,ANGLO DDH042,-1
ANGLO_DDH043,ANGLO DDH043,-1
ANGLO_DDH044,ANGLO DDH044,-1
ANGLO_DDH045,ANGLO DDH045,-1
ANGLO_DDH034,ANGLO DDH034,-1
ANGLO_DDH035,ANGLO DDH035,-1
ANGLO_DDH036,ANGLO DDH036,-1
ANGLO_DDH037,ANGLO DDH037,-1
ANGLO_DDH038,ANGLO DDH038,-1
ANGLO_DDH039,ANGLO DDH039,-1
ANGLO_DDH029,ANGLO DDH029,-1
ANGLO_DDH030,ANGLO DDH030,-1
ANGLO_DDH031,ANGLO DDH031,-1
ANGLO_DDH032,ANGLO DDH032,-1
ANGLO_DDH032A,ANGLO DDH032A,-1
ANGLO_DDH033,ANGLO DDH033,-1
ANGLO_DDH024,ANGLO DDH024,-1
ANGLO_DDH025,ANGLO DDH025,-1
ANGLO_DDH026,ANGLO DDH026,-1
ANGLO_DDH027,ANGLO DDH027,-1
ANGLO_DDH027R,ANGLO DDH027R,-1
ANGLO_DDH028,ANGLO DDH028,-1
ANGLO_DDH018,ANGLO DDH018,-1
ANGLO_DDH020,ANGLO DDH020,-1
ANGLO_DDH021,ANGLO DDH021,-1
ANGLO_DDH021R,ANGLO DDH021R,-1
ANGLO_DDH022,ANGLO DDH022,-1
ANGLO_DDH022R,ANGLO DDH022R,-1
ANGLO_DDH013,ANGLO DDH013,-1
ANGLO_DDH014,ANGLO DDH014,-1
ANGLO_DDH014R,ANGLO DDH014R,-1
ANGLO_DDH015,ANGLO DDH015,-1
ANGLO_DDH016,ANGLO DDH016,-1
ANGLO_DDH017,ANGLO DDH017,-1
ANGLO_DDH005,ANGLO DDH005,-1
ANGLO_DDH006,ANGLO DDH006,-1
ANGLO_DDH007,ANGLO DDH007,-1
ANGLO_DDH011,ANGLO DDH011,-1
ANGLO_DDH011R,ANGLO DDH011R,-1
ANGLO_DDH012,ANGLO DDH012,-1
ANGLO_DDG178,ANGLO DDG178,-1
ANGLO_DDH001,ANGLO DDH001,-1
ANGLO_DDH001A,ANGLO DDH001A,-1
ANGLO_DDH003,ANGLO DDH003,-1
ANGLO_DDH004,ANGLO DDH004,-1
ANGLO_DDH004A,ANGLO DDH004A,-1
ANGLO_DDG172,ANGLO DDG172,-1
ANGLO_DDG173,ANGLO DDG173,-1
ANGLO_DDG174,ANGLO DDG174,-1
ANGLO_DDG175,ANGLO DDG175,-1
ANGLO_DDG176,ANGLO DDG176,-1
ANGLO_DDG177,ANGLO DDG177,-1
ANGLO_DDG167,ANGLO DDG167,-1
ANGLO_DDG168,ANGLO DDG168,-1
ANGLO_DDG169,ANGLO DDG169,-1
ANGLO_DDG170,ANGLO DDG170,-1
ANGLO_DDG171,ANGLO DDG171,-1
ANGLO_DDG171R,ANGLO DDG171R,-1
ANGLO_DDG161,ANGLO DDG161,-1
ANGLO_DDG162,ANGLO DDG162,-1
ANGLO_DDG163,ANGLO DDG163,-1
ANGLO_DDG164,ANGLO DDG164,-1
ANGLO_DDG165,ANGLO DDG165,-1
ANGLO_DDG166,ANGLO DDG166,-1
ANGLO_DDG155,ANGLO DDG155,-1
ANGLO_DDG156,ANGLO DDG156,-1
ANGLO_DDG157,ANGLO DDG157,-1
ANGLO_DDG158,ANGLO DDG158,-1
ANGLO_DDG159,ANGLO DDG159,-1
ANGLO_DDG160,ANGLO DDG160,-1
ANGLO_DDG149,ANGLO DDG149,-1
ANGLO_DDG150,ANGLO DDG150,-1
ANGLO_DDG151,ANGLO DDG151,-1
ANGLO_DDG152,ANGLO DDG152,-1
ANGLO_DDG153,ANGLO DDG153,-1
ANGLO_DDG154,ANGLO DDG154,-1
ANGLO_DDG143,ANGLO DDG143,-1
ANGLO_DDG144,ANGLO DDG144,-1
ANGLO_DDG145,ANGLO DDG145,-1
ANGLO_DDG146,ANGLO DDG146,-1
ANGLO_DDG147,ANGLO DDG147,-1
ANGLO_DDG148,ANGLO DDG148,-1
ANGLO_DDG138,ANGLO DDG138,-1
ANGLO_DDG139,ANGLO DDG139,-1
ANGLO_DDG139R,ANGLO DDG139R,-1
ANGLO_DDG140,ANGLO DDG140,-1
ANGLO_DDG141,ANGLO DDG141,-1
ANGLO_DDG142,ANGLO DDG142,-1
ANGLO_DDG132,ANGLO DDG132,-1
ANGLO_DDG133,ANGLO DDG133,-1
ANGLO_DDG134,ANGLO DDG134,-1
ANGLO_DDG135,ANGLO DDG135,-1
ANGLO_DDG136,ANGLO DDG136,-1
ANGLO_DDG137,ANGLO DDG137,-1
ANGLO_DDG126,ANGLO DDG126,-1
ANGLO_DDG127,ANGLO DDG127,-1
ANGLO_DDG128,ANGLO DDG128,-1
ANGLO_DDG129,ANGLO DDG129,-1
ANGLO_DDG130,ANGLO DDG130,-1
ANGLO_DDG131,ANGLO DDG131,-1
ANGLO_DDG120,ANGLO DDG120,-1
ANGLO_DDG121,ANGLO DDG121,-1
ANGLO_DDG122,ANGLO DDG122,-1
ANGLO_DDG123,ANGLO DDG123,-1
ANGLO_DDG124,ANGLO DDG124,-1
ANGLO_DDG125,ANGLO DDG125,-1
ANGLO_DDG115,ANGLO DDG115,-1
ANGLO_DDG116,ANGLO DDG116,-1
ANGLO_DDG117,ANGLO DDG117,-1
ANGLO_DDG118,ANGLO DDG118,-1
ANGLO_DDG119,ANGLO DDG119,-1
ANGLO_DDG119A,ANGLO DDG119A,-1
ANGLO_DDG109A,ANGLO DDG109A,-1
ANGLO_DDG110,ANGLO DDG110,-1
ANGLO_DDG111,ANGLO DDG111,-1
ANGLO_DDG112,ANGLO DDG112,-1
ANGLO_DDG113,ANGLO DDG113,-1
ANGLO_DDG114,ANGLO DDG114,-1
Carn Brea 146,Carn Brea 146,-1
Carn Brea 147,Carn Brea 147,-1
Carn Brea 148,Carn Brea 148,-1
Burunga Lane-2,Burunga Lane 2,-1
Plainview 17,Plainview 17,-1
Plainview 18,Plainview 18,-1
Carn Brea 140,Carn Brea 140,-1
Carneys Creek-1,Carneys Creek 1,-1
Plainview-4,Plainview 4,-1
BWP-5,BWP 5,-1
Mt Haystack 5,Mt Haystack 5,138872
Baralaba-3C,Baralaba 3C,-1
Styx River-8,Styx River 8,-1
CMP-2,CMP 2,-1
Newlands 11A,Newlands 11A,-1
BW-3,BW 3,-1
BWP-3,BWP 3,-1
Lone Pine-2,Lone Pine 2,-1
Carn Brea 27,Carn Brea 27,-1
Pampas-2,Pampas 2,-1
Yaamba-1,Yaamba 1,-1
Carn Brea 150,Carn Brea 150,-1
Boyne River-5,Boyne River 5,-1
Carn Brea 161,Carn Brea 161,-1
Carn Brea 162,Carn Brea 162,-1
Carn Brea 401,Carn Brea 401,-1
Carn Brea 402,Carn Brea 402,-1
Carn Brea 431,Carn Brea 431,-1
Carn Brea 432,Carn Brea 432,-1
Carn Brea 403,Carn Brea 403,-1
Carn Brea 404,Carn Brea 404,-1
NP072A,NP072A,-1
NP072V,NP072V,-1
CX040F,CX040F,-1
CX041F,CX041F,-1
CX042F,CX042F,-1
LW072A,LW072A,-1
LW072V,LW072V,-1
LW080A,LW080A,-1
LW080V,LW080V,-1
NP082V,NP082V,-1
NP090A,NP090A,-1
NP090V,NP090V,-1
NP091A,NP091A,-1
NP091V,NP091V,-1
BE061A_3,BE061A 3,-1
BE061V_3,BE061V 3,-1
BE062A_2,BE062A 2,-1
BE062V_2,BE062V 2,-1
BE062A_3,BE062A 3,-1
BE062V_3,BE062V 3,-1
BE060A_2,BE060A 2,-1
BE060V_2,BE060V 2,-1
BE060A_3,BE060A 3,-1
BE060V_3,BE060V 3,-1
BE061A_2,BE061A 2,-1
Carn Brea 405,Carn Brea 405,-1
Carn Brea 406,Carn Brea 406,-1
Carn Brea 407,Carn Brea 407,-1
Carn Brea 408,Carn Brea 408,-1
Carn Brea 246,Carn Brea 246,-1
Newlands 10A,Newlands 10A,-1
Boyne River-1,Boyne River 1,-1
Tipton-151,Tipton 151,-1
BWP-38V1,BWP 38V1,-1
BWP-8,BWP 8,-1
Hopeland-1,Hopeland 1,-1
Hopeland-1A,Hopeland 1A,-1
Carn Brea 245,Carn Brea 245,-1
Wyaga Creek-1,Wyaga Creek 1,-1
Swanbank-1,Swanbank 1,-1
Carn Brea-7,Carn Brea 7,-1
Burunga Lane-1,Burunga Lane 1,-1
Carn Brea-13,Carn Brea 13,-1
Styx River-1,Styx River 1,-1
Baking Board-3,Baking Board 3,-1
ANGLO_DDG105A,ANGLO DDG105A,-1
ANGLO_DDG106,ANGLO DDG106,-1
ANGLO_DDG107,ANGLO DDG107,-1
BE061V_2,BE061V 2,-1
BE051A_2,BE051A 2,-1
BE051V_2,BE051V 2,-1
BE052A,BE052A,-1
BE052V,BE052V,-1
BE052A_2,BE052A 2,-1
BE052V_2,BE052V 2,-1
BE050A,BE050A,-1
BE050V,BE050V,-1
BE050A_2,BE050A 2,-1
BE050V_2,BE050V 2,-1
BE051A,BE051A,-1
BE051V,BE051V,-1
Wards Well 25A,Wards Well 25A,-1
Wards Well 25V,Wards Well 25V,-1
Mavis Downs 19V,Mavis Downs 19V,-1
Halliford 22,Halliford 22,-1
GC050V,GC050V,-1
PD037F,PD037F,-1
MB005A,MB005A,-1
Halliford 88,Halliford 88,-1
Halliford 77,Halliford 77,-1
Halliford 80,Halliford 80,-1
Halliford 72,Halliford 72,-1
ANGLO_DDG108,ANGLO DDG108,-1
ANGLO_DDG108A,ANGLO DDG108A,-1
ANGLO_DDG109,ANGLO DDG109,-1
ANGLO_DDG099,ANGLO DDG099,-1
ANGLO_DDG100,ANGLO DDG100,-1
ANGLO_DDG101,ANGLO DDG101,-1
ANGLO_DDG102,ANGLO DDG102,-1
ANGLO_DDG104,ANGLO DDG104,-1
ANGLO_DDG105,ANGLO DDG105,-1
ANGLO_DDG094,ANGLO DDG094,-1
ANGLO_DDG095,ANGLO DDG095,-1
ANGLO_DDG096,ANGLO DDG096,-1
ANGLO_DDG097,ANGLO DDG097,-1
ANGLO_DDG098,ANGLO DDG098,-1
ANGLO_DDG098A,ANGLO DDG098A,-1
ANGLO_DDG090,ANGLO DDG090,-1
ANGLO_DDG091,ANGLO DDG091,-1
ANGLO_DDG092,ANGLO DDG092,-1
ANGLO_DDG093,ANGLO DDG093,-1
ANGLO_DDG093A,ANGLO DDG093A,-1
ANGLO_DDG093B,ANGLO DDG093B,-1
ANGLO_DDG084,ANGLO DDG084,-1
ANGLO_DDG085,ANGLO DDG085,-1
Halliford 17,Halliford 17,-1
NP041A,NP041A,-1
Wards Well 34V,Wards Well 34V,-1
Wards Well 24V,Wards Well 24V,-1
SC006LCA,SC006LCA,-1
SC020F,SC020F,-1
CX014A,CX014A,-1
Halliford 12,Halliford 12,-1
GR097,GR097,-1
GR060B,GR060B,-1
GR060,GR060,-1
GR060A,GR060A,-1
Tipton 206,Tipton 206,138826
HY002A,HY002A,-1
WW020GUA,WW020GUA,-1
RH032F,RH032F,-1
MB002A,MB002A,-1
MB003A,MB003A,-1
MB003AR,MB003AR,-1
NP051V,NP051V,-1
