CONSISTENT_ORIG_NAME_NO,arrow_row_id
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
MONITORING/TEST BORE,-1
DOMESTIC,-1
IRRIGATION,-1
STOCK,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
URBAN   BORE 1 MB06 SHALL,-1
URBAN   MB06 DEEP,-1
URBAN   SB01,-1
URBAN   SB02,-1
URBAN,-1
MONITORING   MB04,-1
MONITORING   MB01,-1
MONITORING   MB02,-1
MONITORING   MB03,-1
MONITORING   MB05,-1
TEST HOLE,-1
DOMESTIC   TEST HOLE,-1
TOWN WATER SUPPLY RV BED,-1
GUM BORE,-1
SILVER MINE,-1
PIG BORE,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
IRRIGATION,-1
DOMESTIC,-1
IRRIGATION REPLACEMENT,-1
TEST HOLE,-1
DOMESTIC,-1
BORE NEAR HOUSE,-1
COMMISSIONERS BORE,-1
DOMESTIC,-1
IRRIGATION,-1
TEST HOLE 1,-1
TEST HOLE 2,-1
TEST HOLE 3,-1
TEST HOLE 4,-1
WEIR BORE,-1
R4558 BLA04,-1
R4450 GLE05,-1
R4561 GLE09,-1
R4563 ALL04 BED01 ALL05 B,-1
BLA03,-1
BOW02,-1
ALL01,-1
TEST HOLE,-1
TEST HOLE,-1
IRRIGATION,-1
OBSERVATION,-1
OBSERVATION,-1
OBSERVATION,-1
OBSERVATION,-1
OBSERVATION,-1
OBSERVATION,-1
OBSERVATION,-1
OBSERVATION,-1
TEST,-1
TEST,-1
TEST,-1
TEST,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
MONITORING WELL,-1
MONITORING WELL,-1
MONITORING WELL,-1
MONITORING WELL,-1
MONITORING WELL,-1
MONITORING WELL,-1
MONITORING WELL,-1
MONITORING WELL,-1
MONITORING WELL,-1
MONITORING WELL,-1
MONITORING WELL,-1
MONITORING WELL,-1
DOMESTIC,-1
MONITORING BORE,-1
MONITORING BORE,-1
MONITORING BORE,-1
INDUSTRIAL,-1
TEST HOLE,-1
TEST HOLE,-1
MONITORING HOLE,-1
MONITORING BORE,-1
MONITORING HOLE,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
MONITORING WELL ONLY,-1
MONITORING WELL ONLY,-1
MONITORING WELL ONLY,-1
MONITORING WELL ONLY,-1
MONITORING WELL,-1
MONITORING WELL ONLY,-1
MONITORING WELL ONLY,-1
MONITORING WELL ONLY,-1
MONITORING WELL ONLY,-1
MONITORING WELL ONLY,-1
MONITORING WELL ONLY,-1
MONITORING WELL ONLY,-1
MONITORING WELL ONLY,-1
MONITORING WELL ONLY,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
MONITORING BORE,-1
MONITORING BORE,-1
MONITORING BORE,-1
MONITORING BORE,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
MW29   MONITORING WELL,-1
MW24   MONITORING WELL,-1
MW26   MONITORING WELL,-1
MW 25 MONITORING WELL,-1
MW 27 MONITORING WELL,-1
MW 28   MONITORING WELL,-1
TEST HOLE,-1
DOMESTIC,-1
ROTARY AIR,-1
MONITORING BORE   MW124,-1
MONITORING BORE,-1
DOMESTIC,-1
DOMESTIC,-1
MONITORING BORE,-1
MONITORING BORE,-1
MONITORING BORE,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
MONITORING,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
COMMERCIAL,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
DOMESTIC,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
TEST HOLE,-1
TEST HOLE,-1
TEST HOLE,-1
TEST HOLE,-1
TEST HOLE,-1
TEST HOLE,-1
TEST HOLE,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
CONDABRI MB7 G,-1
WILL 3MR,-1
MHPGWG01,-1
AVLVWP,-1
LONGSWAMP 27,2952
HORAN 1,-1
BXGGWUJ01,-1
OK STATION GW BORE 1,-1
CATTLE CREEK 4,-1
TARINGA 2,-1
KARANA GW BORE 01,-1
AGWU01,-1
BURUNGA LANE 185,5820
BTCGWU01,-1
ARMGWP01,-1
SPRINGGULLY MB13 P,-1
MEELEEBEE MB5 P,-1
RUBY JO GW 228,-1
PHILIP GW241,-1
BURUNGA LANE 183,8506
MACALISTER 7,6285
DAANDINE 252,8426
DAANDINE   253,-1
BURUNGA LANE 184,8411
LONGSWAMP 28,3133
LONGSWAMP 29,7184
LONGSWAMP 30R,7583
MASSIE GW7,-1
LONGSWAMP 33,2969
LONGSWAMP 34,8073
GLENBURNIE 20,6275
BURUNGA LANE 182,8538
LONGSWAMP 35,525
LONGSWAMP 32,7922
FISHBURN 226,-1
KENYA 150,-1
AVON DOWNS 199,-1
CASSIO GW211,-1
LEGHORN 1,-1
LEGHORN 2,-1
LEGHORN 3,-1
DAANDINE 166,3647
DAANDINE 167,8422
DAANDINE165,-1
DAANDINE 168,8529
MASSIE 8,-1
PLAINVIEW PILOT,-1
GLENORA 36M,-1
GLENORA 37M,-1
GLENORA 35M,-1
TETHYS 7M,-1
TETHYS 6M,-1
PONDS MW 215,-1
PONDS MW 213,-1
PONDS MW216,-1
BWS WH 209,-1
BWS WH 210,-1
BWS WH 211,-1
BWS WH 212,-1
BWS WH 214,-1
BWS WH 207,-1
CHL WH238,-1
FSH WH 228,-1
ART WH 223,-1
PLE WH 170,-1
BLOODWOOD 224,-1
PLE WH 172,-1
PENUHYN 246,-1
FSH WH 233,-1
THY WH 236,-1
ATLAS 7M,-1
ATLAS 1M,-1
ATLAS 3M,-1
ATLAS 12M,-1
ATLAS 2M,-1
ATLAS 8M,-1
ATLAS 4M,-1
ATLAS 9M,-1
ATLAS 5M,-1
ATLAS 6M,-1
BORE 106,-1
BWS WH 222,-1
BWS WH 223,-1
BWS WH 227,-1
SITE 7,-1
SITE 7,-1
SITE 8,-1
BH65,-1
BH62,-1
BH63,-1
BH64,-1
TEST HOLE NUMBER 1,-1
TEST HOLE NUMBER 2,-1
TEST HOLE NUMBER 3,-1
TEST HOLE ONLY NUMBER 1,-1
TEST HOLE NUMBER 4,-1
TEST HOLE NUMBER 5,-1
TEST HOLE NUMBER 6,-1
TEST HOLE NUMBER 7,-1
BH03,-1
BH02,-1
BH01,-1
BH LS,-1
BH # 3,-1
BH02,-1
T05,-1
MW15,-1
MW14,-1
TEST HOLE 1,-1
TEST HOLE 1,-1
TEST HOLE 2,-1
340 02 BH2773,-1
340 02 BH2129,-1
BORE 1,-1
BORE 2,-1
BORE 3,-1
BORE 1,-1
CAMB02,-1
CAMB03,-1
CAMB01,-1
GRMB01,-1
GRMB01,-1
GRMB02,-1
HOLE 1,-1
HOLE 2,-1
HOLE 3,-1
1S,-1
1D,-1
2S,-1
2D,-1
SHED BORE,-1
BH01,-1
BH02,-1
BH03,-1
MW7,-1
MB8,-1
MB9,-1
MB10,-1
MB4B,-1
MB11,-1
MW #1,-1
MW #2,-1
MW #3,-1
MW #1,-1
MW #3,-1
MW #4,-1
REF 1,-1
REF 2,-1
BH03,-1
BH04,-1
BH02,-1
BH01,-1
MB18 8B,-1
BH1,-1
BH2,-1
MS0117/ODN18MB7,-1
MS0135/ODN18MB5,-1
MS0113/ODN18MB9,-1
SOIL SAMPLE HOLE #1,-1
SOIL SAMPLE HOLE #2,-1
SOIL SAMPLE HOLE #3,-1
SOIL SAMPLE HOLE #4,-1
TEMP MONITORING WELL #1,-1
SOIL SAMPLE HOLE #6,-1
SOIL SAMPLE HOLE #7,-1
TEMP MONITORING WELL #2,-1
TEMP MONITORING WELL #3,-1
MW#1,-1
MW#2,-1
MW#3,-1
MW#4,-1
MW#5,-1
MW#6,-1
MW#7,-1
MW#8,-1
BORE 2A,-1
BORE 2B,-1
BORE 2C,-1
F PIT PZ002,-1
F PIT PZ001,-1
BMA19 CVM01A,-1
BMA19 CVM02P,-1
BMA19 CVM03T,-1
BMA19 CVM04P,-1
BMA19 CVM07T,-1
BMA19 CVM08P,-1
BMA19 CVM09A,-1
BMA19 CVM10P,-1
MS0128/ODN18MB3,-1
PR08,-1
PR06,-1
PR02,-1
MW1,-1
PFAS TEST HOLE #2,-1
PFAS TEST HOLE #3,-1
PFAS TEST HOLE #4,-1
PFAS TEST HOLE #5,-1
MW2,-1
MW3,-1
PFAS TEST HOLE #1,-1
PFAS TEST HOLE #2,-1
PFAS TEST HOLE #3,-1
PFAS SOIL SAMPLE TEST HOL,-1
BORE 4,-1
BORE 3,-1
MS0231/ODN18VWP1,-1
MS0129/ODN18MB8,-1
MB11,-1
MS0163/ODN18MB6,-1
MB18 9D,-1
ODN18MB4,-1
MB18 9DR,-1
MBID 01,-1
MBID 02,-1
MBID 03,-1
MBID 04,-1
MBID 05,-1
MBID 06,-1
MBID 07,-1
MBID08,-1
MBID 09,-1
MBID 10,-1
MBID 11,-1
MBID 12,-1
MBID 13,-1
MBID 15,-1
MBID 16,-1
OLD MILL BORE,-1
TEXS BORE,-1
CLEANSKIN GULLY,-1
MBID 17,-1
MBID 18,-1
MB18DNM003,-1
MB18 9B,-1
MB18 7B,-1
MW1,-1
MW2,-1
MW3,-1
MW4,-1
MW201,-1
MW202,-1
MOUNTAIN PADDOCK,-1
WALKER CREEK,-1
BRUMBY PADDOCK,-1
GOOD BORE,-1
MS0233/ODN18TB1,-1
MS0235/ODN18MB2,-1
MS0232/ODN18TB2,-1
MB18 8C,-1
MB18 7DR2,-1
MW01,-1
MW04,-1
R2034 R,-1
R2010 R,-1
R2009 R,-1
G2304 R,-1
C2105 R,-1
VWP1,-1
VWP2,-1
MW#203,-1
MW#204,-1
MW1 SB006A,-1
MW2 SB007A,-1
MW3 SB001A,-1
IF3927P,-1
C1,-1
AC1,-1
BC095,-1
MW1,-1
MW2,-1
MW3,-1
MW1,-1
MW2,-1
MW3,-1
MB20DNM05A,-1
MB01P,-1
MB01P R01,-1
MB02P,-1
MB02A,-1
MB20DNM06P,-1
MS0234,-1
ODN18MB10/MS0125,-1
TURKEY NEST,-1
TANK ON RIVERBANK,-1
POWER LINE,-1
MS0236,-1
MB20CVM06T,-1
MB20CVM04T,-1
MB20CVM05P,-1
MB20CVM01A,-1
BORE SITE 12,-1
CQ3849,-1
CQ3850,-1
CQ3851,-1
CQ3852,-1
NW POCKET,-1
W POCKET,-1
CENTRAL ROCKY CREEK,-1
OASIS,-1
BRUMBY PROJECT,-1
NE TOP COW,-1
DW89C,-1
DW89D,-1
MB20GRM05T,-1
MB20GRM08P,-1
BY096W2,-1
BY136W2,-1
BY200W,-1
BY552W2,-1
BY553W,-1
NW022W,-1
81954,-1
MB20GRM10T,-1
BOOROONDARRA GRAVEL PIT,-1
MB20 PTM 03P,-1
MB20 PTM 02P,-1
MB20 PTM 01T,-1
MB20 PTM 04T,-1
MB20 PTM 05A,-1
MB20 GRM 01P R01,-1
MB20 GRM 12A,-1
MB20 GRM 13T,-1
MB20 GRM 01P,-1
MB20GRM18P,-1
MB20GRM17A,-1
MB20GRM16P,-1
MB20GRM6A,-1
MB20GRM07P,-1
MB20GRM11T,-1
MB20GRM11T R01,-1
MB20GRM15T,-1
BH DDH 729,-1
BH RDH 893,-1
BH DDH 730,-1
BH RDH 894,-1
BH DDH 732,-1
BH RDH 896,-1
BH RDH 897,-1
BH DDH 731,-1
BH RDH 895,-1
MW#1,-1
MW#2,-1
MW#3,-1
MW#4,-1
MW#5,-1
GRO 05,-1
GRO 06,-1
GRO 04,-1
GRO 08,-1
GRO 05 R01,-1
OC01,-1
GLE 02,-1
UG01,-1
UG02,-1
UG03,-1
K01,-1
K01,-1
K03,-1
MB20SWC12T,-1
MB20SWC 11A,-1
MB20SWC13T,-1
MB20SWC14T,-1
MB20SWC10P,-1
EDS MB02,-1
MB4,-1
MB5,-1
MB3,-1
MB2,-1
2020MB01D,-1
2020MB04D,-1
2020MB06D,-1
2020MB07D,-1
2020MB03,-1
2020MB08,-1
2020MB02,-1
MB20GRM07PR01,-1
MB20GRM064R01,-1
GRO 07,-1
2020MB05D,-1
BH05,-1
BH08,-1
VWP 12177,-1
VWP 12844,-1
VWP 12849,-1
GW27B,-1
GW27B,-1
GW28A,-1
GW29A,-1
GW29B,-1
GW30A,-1
GW30B,-1
GW30C,-1
GW31A,-1
GW31B,-1
LEN538WB,-1
LEN539WB,-1
LEN540WB,-1
LEN541WB,-1
LEN542WB,-1
LEN543WB,-1
MV4047,-1
MV4046,-1
MW1,-1
MW2,-1
MW3,-1
MB07,-1
MB12,-1
MB11,-1
MB09,-1
MB08,-1
MB04,-1
MB02,-1
MB01,-1
MB10,-1
MBBE 0001,-1
MBBE 0002,-1
MBBE 0003,-1
MBBW 0004,-1
MBBE 0006,-1
BCREF01,-1
MW2,-1
MW3,-1
SWCMB15 02,-1
SWCMB15 01,-1
SWCMB16 01,-1
MB20SWC09P,-1
MB20SWC03P,-1
MB20SWC2P,-1
MB20SWC01A,-1
MB20SWC04P,-1
MB20SWC08P,-1
MB20SWC07P,-1
MB20SWC06P,-1
MB20SWC5A,-1
SWCVWP15 02,-1
MB20DNM01P,-1
DNMMB08 01,-1
DNMMB06 01,-1
MB20DNM06P R,-1
CVMPB07 02,-1
CVMPB07 01,-1
MB6,-1
MB7,-1
MW3,-1
MW2,-1
MW1,-1
MW1,-1
MW2,-1
SNOWS BORE,-1
FOCUS BORE,-1
ALLANS BORE,-1
FTG 01,-1
FTG 03,-1
FTG 02,-1
LDF 02,-1
LDF 03,-1
LDF 01,-1
GMIA1,-1
GMIA 4,-1
GMIA 3,-1
GMIA 5,-1
P2RNE,-1
P2RSW,-1
BH1,-1
SC01,-1
DOMESTIC,-1
BORE NO. 7,-1
BILLYS BORE,-1
PERLE BORE,-1
KELLYS BORE,-1
TH5,-1
TH7,-1
TH8,-1
TH10,-1
TH11,-1
TH13,-1
TH14,-1
TH16,-1
TH17,-1
TH18,-1
TH19,-1
TH9,-1
OSCARS NO 1,-1
PPW01,-1
MB06,-1
SIERRA BORE,-1
NOVEMBER BORE,-1
LADY DI,-1
MB07,-1
PPW02,-1
BORE # 1,-1
BORE # 2,-1
BORE # 3 TROUGH LINE,-1
TEST HOLE # 4,-1
BORE # 5,-1
TEST HOLE # 6,-1
TEST HOLE # 6 TROUGHLINE,-1
TEST HOLE # 7,-1
TEST HOLE # 7,-1
TEST HOLE # 8,-1
TEST HOLE # 9,-1
TEST HOLE # 9 (2),-1
TEST HOLE # 8 (2),-1
TEST HOLE # 9 (3),-1
TEST HOLE # 10,-1
TEST HOLE # 11,-1
END OF AIRSTRIP BORE,-1
POWER LINE BORE,-1
TEST HOLE # 1 EDENVALE RD,-1
BORE # 2 EDENVALE RD SIDE,-1
OSCARS NO 2,-1
YANKEE,-1
WHISKY BORE,-1
LIVESTOCK BORE,-1
NO 33,-1
NO 47,-1
HORSE BORE,-1
PHIPSY BORE,-1
BEAN TREE,-1
BRUMBY BORE,-1
MIDDLE BORE,-1
WW BH1,-1
WW BH2,-1
WW BH3,-1
WW BH4,-1
TD8 SD BH1,-1
STATION STOCK NO 4,-1
ROAD BORE,-1
GREENWAYS STOCK BORE,-1
BLUE BUSH STOCK BORE,-1
FRONT DAM STOCK BORE,-1
LER1018,-1
LER1019,-1
TSFB1,-1
DSB1,-1
TCKR058,-1
TCKR059,-1
CAVITY,-1
HAZY,-1
GAPBB01,-1
GAPBB02,-1
GAPBB03,-1
GAPBB04,-1
GAPBB05,-1
GAPBB06,-1
GAPBB07,-1
GAPBB08,-1
GAPBB09,-1
GAPBB010,-1
MEMB3,-1
MDWB12A,-1
MB2A,-1
NEREENA WOOLSHED BORE,-1
GUM CREEK,-1
BINGLE BORE,-1
KELLYS BORE,-1
LITTLE THREE SISTERS BORE,-1
CTR011,-1
CTR012,-1
CTPB001,-1
CTPB002,-1
CTPB003,-1
HARRINGTON 1,-1
CHRISTMAS BORE,-1
GUM BORE,-1
NA VISTA SRF,-1
WB27,-1
MLMB1 (AKA MDQ0383),-1
MW1,-1
MW2,-1
MW3,-1
WEST PINAHBA,-1
TH21,-1
TH22,-1
TH23,-1
TH24,-1
WB5,-1
NEW EL RITA MN BW041,-1
BIRTHDAY 2  MN BW043,-1
BIRTHDAY 3,-1
PHMB03,-1
PB10,-1
MB 3010,-1
MDWB16,-1
SB3A,-1
SB3B,-1
SB2A,-1
SB2B,-1
SB1A,-1
SB1B,-1
SB4A,-1
SB4B,-1
TANBAR BORE,-1
STOCK BORE 3,-1
STOCK BORE 4,-1
CLAYDON BORE,-1
THEOS BORE,-1
TD05C,-1
TD06C,-1
TD29,-1
TD30,-1
MW 1902,-1
MW 1918,-1
MW 1917,-1
MW 1962,-1
GW 1936,-1
GW1912,-1
RC06,-1
P014L2,-1
P12A,-1
PBB24,-1
PBB27,-1
PBB26,-1
THGW003,-1
THGW005,-1
THGW006,-1
MURPHYS BORE,-1
RAYMENT BORE,-1
THGW004,-1
MBWB1,-1
SETTERS,-1
MAXVALE,-1
PARADISE,-1
MK S01A,-1
MK S01B,-1
MK S02A,-1
MK S02B,-1
MK S03A,-1
MK S03B,-1
MK S04,-1
MK S04B,-1
MK S05A,-1
MK S05B,-1
MK S06A,-1
MK S06B,-1
MK S07A,-1
MK S07B,-1
E1 S09A,-1
E1 S09B,-1
E1 S010A,-1
E1 S010B,-1
E1 S011A,-1
E1 S011B,-1
E1 S012A,-1
E1 S012B,-1
E1 S013A,-1
E1 S013B,-1
HOUSE BORE,-1
P2A,-1
P001A,7856
P001B,3002
P057A 1,-1
P057A 2,-1
BRISTOL SRF,-1
MB10,-1
MB09,-1
MB08,-1
MB7,-1
HOUSE BORE,-1
STAGMOUNT 1,-1
P MB04,-1
P MB05,-1
P MB06,-1
GW 19 03,-1
GW 19 04,-1
P4D,-1
P4B,-1
P4A,-1
P5D,-1
P5A,-1
JUNES BORE,-1
LITTLE HILLS,-1
PZ03,-1
PZ01,-1
PZ05,-1
PZ06,-1
PZ07,-1
PZ04,-1
PZ02,-1
PELICAN BORE,-1
5 MILE,-1
DUFFS BORE,-1
1679,-1
X2   DEEP,-1
X2   SHALLOW,-1
X1   DEEP,-1
X1   SHALLOW,-1
X5,-1
X4,-1
X3   SHALLOW,-1
TOORAK TRUST BORE,-1
HOLE # PB02,-1
HOLE # PB01,-1
HOLE # PB03,-1
HOUSE BORE,-1
HOUSE BORE,-1
PB02,-1
ALL2,-1
MST3,-1
ALL3,-1
MN P058F,-1
ALL4,-1
MST1,-1
ALL1,-1
HOMESTEAD BORE,-1
CHARLEYS BORE,-1
FAT PADDOCK BORE,-1
GARDEN HOLE BORE,-1
MAIN PADDOCK BORE,-1
EMU TRACK BORE,-1
MONITORING BORE 3,-1
MONITORING BORE 5,-1
BORE 2 ENGINE WELLS,-1
BORE 1 ENGINE WELLS,-1
TEST BORE 2,-1
TEST BORE 4,-1
TEST BORE 1,-1
CHARLEYS CREEK F2A,-1
CHARLEYS CREEK F3,-1
CHARLEYS CREEK G1,-1
CHARLEYS VREEK G2,-1
CHARLEYS CREEK G3,-1
CHARLEYS CREEK H3,-1
GREGORY RIVER 3,-1
ROCKY POINT TWS BORE,-1
GUM TREE BORE,-1
CATTLE TAG BORE,-1
FLOODED BORE,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
DEWATER,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
IRRIGATION,-1
DOMESTIC AND STOCK,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
MONITORING BORE,-1
MONITORING BORE,-1
MONITORING BORE,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DRY HOLE,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
DOMESTIC,-1
IRRIGATION,-1
STOCK,-1
IRRIGATION,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
TEST HOLE,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
BH20,-1
BH33,-1
STOCK,-1
TEST HOLE,-1
STOCK,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
KT3,-1
KT2,-1
KT1,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
MB16,-1
MB13S,-1
MB17,-1
UGDWB1,-1
DWB40,-1
DWB39,-1
DOMESTIC,-1
DOMESTIC,-1
INDUSTRIAL,-1
WATER MONITORING   LYN01,-1
MONITORING BORE LYN02,-1
MONITORING BORE LYN03,-1
MONITORING BORE LYN04,-1
LYN06,-1
WATER MONITORING LYN08,-1
MONITORING BORE VEN09,-1
MONITORING BORE JAN 10,-1
WPR0001,-1
STOCK   DECOMMISSIONED,-1
STOCK,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK,-1
STOCK,-1
STOCK,-1
STOCK,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
MONITORING BORE,-1
MONITORING BORE,-1
IRRIGATION,-1
IRRIGATION,-1
MB16,-1
MB17,-1
MB18,-1
MB19,-1
MB20,-1
MB22,-1
MB23,-1
MB24,-1
DOMESTIC,-1
STOCK,-1
SAMPLES,-1
SAMPLES,-1
SAMPLES,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
TEST HOLE,-1
DOMESTIC,-1
CABLE TOOL,-1
IRRIGATION,-1
IRRIGATION,-1
TEST HOLE,-1
TEST HOLE,-1
TEST HOLE,-1
TEST HOLE,-1
MONITORING,-1
MONITORING,-1
MONITORING   FFMB5,-1
MONITORING   FFMB4,-1
MONITORING   FFMB3,-1
MONITORING FFMB1,-1
DECOMMISSIONED,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DECOMMISSION,-1
STOCK,-1
IRRIGATION,-1
TEST,-1
TEST,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
MONITORING BORE,-1
MONITORING,-1
MONITORING,-1
DECOMMISSIONED,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
FIRE FIHGTING PURPOSES,-1
FIRE FIGHTING PURPOSES,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
STOCK AND DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
MONITORING BORE,-1
IRRIGATION,-1
MONITORING BORE,-1
MONITORING BORE,-1
MONITORING BORE,-1
MONITORING BORE,-1
TEST HOLE,-1
TEST HOLE,-1
URBAN,-1
DOMESTIC,-1
DOMESTIC,-1
FIRE FIGHTING PURPOSES,-1
STOCK,-1
SCHOOL,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
MONITORING WELL,-1
MONITORING WELL,-1
DOMESTIC,-1
STOCK,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DECOM BORE NOT REGISTERE,-1
DOMESTIC,-1
DOMESTIC,-1
MONITORING BORE,-1
MONITORING BORE,-1
IRRIGATION,-1
DOMESTIC,-1
IRRIGATION,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
DOMESTIC,-1
IRRIGATION,-1
INDUSTRIAL   MINING,-1
INDUSTRIAL   MINING,-1
INDUSTRIAL   MINING,-1
INDUSTRIAL   MINING,-1
INDUSTRIAL   MINING,-1
INDUSTRIAL   MINING,-1
INDUSTRIAL   MINING,-1
INDUSTRIAL   MINING,-1
